2388,43,1,0,0,7,8,50,15,28,4,93
2389,43,2,0,0,0,8,47,15,28,4,3662
2389,43,2,1,0,0,8,3,15,28,4,113
2390,43,3,0,0,1,8,50,15,28,4,7
2391,43,4,0,0,2,8,50,15,28,4,217
2392,43,5,0,0,3,8,3,15,28,4,7
2397,44,0,0,0,0,8,3,15,28,4,4395
2402,44,5,1,0,5,8,6,15,28,4,49
2403,44,6,1,0,6,8,3,15,28,4,7
2405,44,8,1,0,0,8,9,15,28,4,7
2406,44,9,1,0,1,8,9,15,28,4,1383
2414,45,7,0,0,1,8,33,15,28,4,4587
2415,45,8,0,0,2,8,33,15,28,4,4587
2423,46,6,0,0,2,8,44,15,28,4,3062
2424,46,7,0,0,3,8,50,15,28,4,113
2425,46,8,0,0,4,8,50,15,28,4,7
2426,46,9,0,0,5,8,50,15,28,4,349
2427,47,0,0,0,6,8,50,15,28,4,3062
2429,47,1,0,0,7,8,50,15,28,4,4587
2429,47,2,0,0,0,8,50,15,28,4,7
2430,47,3,0,0,1,8,50,15,28,4,3062
2431,47,4,0,0,2,8,12,15,28,4,153
2436,47,9,1,0,7,8,3,15,28,4,4587
2442,48,5,1,0,5,8,33,15,28,4,325
2443,48,6,1,0,6,8,3,15,28,4,113
2446,48,9,0,0,1,8,50,15,28,4,4587
2447,49,0,0,0,2,8,12,15,28,4,1095
2450,49,3,1,0,5,8,18,15,28,4,3062
2458,50,1,1,0,5,8,18,15,28,4,1431
2461,50,4,1,0,0,8,18,15,28,4,28
2462,50,5,0,0,1,8,21,15,28,4,4587
2462,50,5,1,0,1,8,23,15,28,4,839
2463,50,6,0,0,2,8,23,15,28,4,1095
2463,50,6,1,0,2,8,21,15,28,4,93
2464,50,7,0,0,3,8,24,15,28,4,4587
2464,50,7,1,0,3,8,26,15,28,4,437
2465,50,8,0,0,4,8,9,15,28,4,4587
2465,50,8,1,0,4,8,3,15,28,4,7
2466,50,9,1,0,5,8,18,15,28,4,1431
2468,51,1,1,0,7,8,3,15,28,4,7
2473,51,6,1,0,4,8,18,15,28,4,277
2486,52,9,1,0,1,8,18,15,28,4,2124
2496,53,9,1,0,3,8,33,15,28,4,2385
2498,54,1,1,0,5,8,3,15,28,4,1431
2499,54,2,0,0,6,8,3,15,28,4,4587
2504,54,7,1,0,3,8,3,15,28,4,3062
2514,55,7,1,0,5,8,33,15,28,4,7
2515,55,8,0,0,6,8,3,15,28,4,7
2524,56,6,0,0,6,8,15,15,28,4,7
2525,56,8,1,0,0,8,3,15,28,4,1431
2532,57,5,1,0,7,8,33,15,28,4,7
2533,57,6,1,0,0,8,3,15,28,4,7
2541,58,4,1,0,0,1,3,15,28,4,7
2549,59,2,1,0,0,8,50,15,28,4,7
2550,59,3,1,0,1,8,50,15,28,4,1431
2551,59,4,1,0,2,8,50,15,28,4,1908
2552,59,5,1,0,3,8,39,15,28,4,49
2557,60,0,1,0,0,1,50,15,28,4,4587
2560,60,3,1,0,3,8,3,15,28,4,3662
2565,60,8,1,0,0,2,50,15,28,4,4587
2577,62,0,1,0,4,8,50,15,28,4,1431
2578,62,1,1,0,5,8,12,15,28,4,3062
2587,62,9,1,0,5,8,3,15,28,4,1095
2595,63,8,0,0,6,8,3,15,28,4,1383
2619,66,2,0,0,6,8,3,15,28,4,7
2622,66,5,1,0,1,8,44,15,28,4,4587
2623,66,6,1,0,2,8,44,15,28,4,4587
2624,66,7,1,0,3,8,48,15,28,4,7
2633,67,6,1,0,4,8,3,15,28,4,4587
2654,69,7,0,0,1,8,3,15,28,4,1908
2660,70,3,0,0,7,8,3,15,28,4,4587
2661,70,4,0,0,0,8,3,15,28,4,4587
2694,73,7,0,0,1,8,6,15,28,4,7
2719,76,2,1,0,2,8,3,15,28,4,4107
2726,76,9,1,0,1,8,33,15,28,4,4107
2735,77,8,1,0,2,8,33,15,28,4,7
2739,78,2,0,0,6,8,3,15,28,4,7
2746,78,9,1,0,5,8,3,15,28,4,7
2748,79,0,0,0,6,8,3,15,28,4,7
2753,79,6,1,0,4,8,33,15,28,4,7
2755,79,8,0,0,6,8,3,15,28,4,7
2756,79,9,0,0,7,8,3,15,28,4,57
2758,80,1,0,0,1,8,50,15,28,4,405
2759,80,2,0,0,2,8,6,15,28,4,2124
2767,81,0,1,0,2,8,33,15,28,4,3062
2773,81,6,1,0,0,8,3,15,28,4,4587
2784,82,7,1,0,3,8,18,15,28,4,4395
2785,82,8,1,0,4,8,18,15,28,4,3062
2789,83,2,1,0,0,8,3,15,28,4,7
2790,83,3,0,0,1,8,3,15,28,4,4587
2796,83,9,0,0,7,8,3,15,28,4,49
2796,83,9,1,0,7,8,33,15,28,4,3062
2797,84,0,1,0,0,1,3,15,28,4,7
2798,84,1,0,0,1,8,3,15,28,4,7
2812,85,4,1,0,6,8,24,15,28,4,85
2816,85,9,0,0,3,8,3,15,28,4,2196
2821,86,4,0,0,0,8,6,15,28,4,57
2823,86,6,0,0,2,8,6,15,28,4,549
2832,87,5,1,0,3,8,3,15,28,4,1431
2834,87,7,0,0,5,8,3,15,28,4,4587
2836,87,9,0,0,7,8,18,15,28,4,133
2837,88,0,0,0,0,8,33,15,28,4,405
2842,88,5,0,0,5,8,3,15,28,4,49
2847,89,0,0,0,2,8,3,15,28,4,405
2859,90,2,0,0,6,8,3,15,28,4,49
2863,90,6,0,0,2,8,3,15,28,4,113
2864,90,7,0,0,3,8,50,15,28,4,7
2865,90,8,0,0,4,8,12,15,28,4,839
2866,90,9,0,0,5,8,27,15,28,4,7
2868,91,1,0,0,7,8,3,15,28,4,1431
2870,91,3,1,0,1,8,3,15,28,4,3062
2876,91,8,1,0,6,8,3,15,28,4,2196
2952,99,5,0,0,3,8,12,15,28,4,4587
2969,101,2,0,0,4,8,3,15,28,4,1095
2979,102,2,0,0,6,8,6,15,28,4,7
2991,103,4,1,0,2,8,3,15,28,4,3062
2995,103,8,0,0,6,8,3,15,28,4,437
3016,105,9,0,0,3,8,3,15,28,4,935
3019,106,2,0,0,6,8,3,15,28,4,7
3021,106,4,0,0,0,8,3,15,28,4,3062
3025,106,8,0,0,4,8,48,15,28,4,7
3026,106,9,0,0,5,8,50,15,28,4,2481
3027,107,0,0,0,6,8,27,15,28,4,49
3046,108,9,0,0,1,8,50,15,28,4,57
3059,110,1,0,0,5,8,3,15,28,4,4587
3064,110,7,0,0,3,8,3,15,28,4,85
3065,110,8,0,0,4,8,30,15,28,4,4395
3066,110,9,0,0,5,8,33,15,28,4,7
3067,111,0,0,0,6,8,33,15,28,4,2481
3069,111,2,0,0,0,8,33,15,28,4,7
3070,111,3,0,0,1,8,33,15,28,4,4587
3071,111,4,0,0,2,8,18,15,28,4,85
3072,111,5,0,0,3,8,18,15,28,4,49
3073,111,6,0,0,4,8,9,15,28,4,2769
3099,114,2,0,0,6,8,3,15,28,4,3062
3102,114,4,0,0,0,8,3,15,28,4,3062
3108,115,1,0,0,7,8,50,15,28,4,7
3109,115,2,0,0,0,8,45,15,28,4,7
3111,115,4,0,0,2,8,33,15,28,4,1431
3113,115,5,0,0,3,8,18,15,28,4,1431
3120,116,3,1,0,3,8,3,15,28,4,7
3190,123,3,0,0,1,8,3,15,28,4,3062
3215,125,8,0,0,2,8,3,15,28,4,3062
3233,127,6,0,0,4,8,3,15,28,4,693
3240,128,3,1,0,3,8,3,15,28,4,7
3325,136,8,0,0,0,8,3,15,28,4,4107
3334,137,6,0,0,0,8,6,15,28,4,7
3339,138,2,0,0,6,8,3,15,28,4,7
3350,139,3,1,0,1,8,3,15,28,4,7
3366,140,9,1,0,1,8,3,15,28,4,7
3367,141,0,0,0,2,8,3,15,28,4,57
3392,143,5,1,0,3,8,3,15,28,4,7
3404,144,7,0,0,7,8,6,15,28,4,4587
3419,146,2,1,0,6,8,3,15,28,4,7
3421,146,4,1,0,0,8,50,15,28,4,7
3424,146,7,1,0,3,8,50,15,28,4,7
3455,149,8,0,0,2,8,3,15,28,4,7
3459,150,2,0,0,6,8,3,15,28,4,7
3480,152,3,1,0,3,8,3,15,28,4,4587
3496,153,9,1,0,3,8,3,15,28,4,7
3497,154,0,0,0,4,8,3,15,28,4,7
3502,154,5,1,0,1,8,18,15,28,4,7
3503,154,6,1,0,2,8,18,15,28,4,7
3510,155,2,1,0,0,8,33,15,28,4,4587
3516,155,9,1,0,7,8,6,15,28,4,3062
3518,156,0,1,0,0,8,6,15,28,4,3062
3522,156,5,1,0,5,8,3,15,28,4,7
3524,156,7,1,0,7,8,15,15,28,4,453
3533,157,6,0,0,0,8,3,15,28,4,437
3541,158,4,0,0,0,1,3,15,28,4,7
3548,159,1,1,0,7,8,3,15,28,4,1143
3549,159,2,0,0,0,2,3,15,28,4,7
3558,160,1,0,0,1,8,3,15,28,4,7
3566,160,9,1,0,1,8,3,15,28,4,1431
3567,161,0,1,0,2,8,48,15,28,4,1431
3568,161,1,1,0,3,8,18,15,28,4,7
3569,161,2,1,0,4,8,48,15,28,4,1431
3570,161,3,1,0,5,8,33,15,28,4,7
3571,161,4,1,0,6,8,33,15,28,4,93
3572,161,5,1,0,7,8,3,15,28,4,7
3575,161,8,0,0,2,8,6,15,28,4,7
3579,162,2,0,0,6,8,3,15,28,4,7
3595,163,8,0,0,6,8,3,15,28,4,7
3600,164,3,1,0,3,8,3,15,28,4,1431
3616,165,9,1,0,3,8,3,15,28,4,7
3617,166,0,0,0,4,8,3,15,28,4,57
3621,166,4,0,0,0,8,3,15,28,4,7
3625,166,8,0,0,4,8,50,15,28,4,49
3626,166,9,0,0,5,8,3,15,28,4,3062
3647,169,0,0,0,2,8,3,15,28,4,549
3656,169,9,0,0,3,8,6,15,28,4,1692
3673,171,6,0,0,4,8,3,15,28,4,4587
3677,172,0,1,0,0,8,3,15,28,4,349
3684,172,7,0,0,7,8,3,15,28,4,325
3690,173,3,0,0,5,8,3,15,28,4,277
3699,174,2,0,0,6,8,3,15,28,4,7
3702,174,4,0,0,0,8,3,15,28,4,7
3720,176,3,1,0,3,8,3,15,28,4,7
3736,177,8,0,0,2,8,3,15,28,4,7
3743,178,6,0,0,2,8,3,15,28,4,7
3761,180,4,0,0,4,8,3,15,28,4,7
3777,182,0,0,0,4,8,3,15,28,4,7
3778,182,1,0,0,5,8,9,15,28,4,217
3782,182,5,1,0,1,8,3,15,28,4,85
3787,183,0,0,0,6,8,3,15,28,4,7
3806,184,9,0,0,1,8,9,15,28,4,57
3819,186,2,0,0,6,8,3,15,28,4,7
3823,186,6,0,0,2,8,3,15,28,4,49
3840,188,3,1,0,3,8,3,15,28,4,7
3864,190,7,1,0,3,8,3,15,28,4,7
3900,194,3,0,0,7,8,3,15,28,4,85
3920,196,3,0,0,3,8,3,15,28,4,349
3939,198,2,0,0,6,8,3,15,28,4,7
3940,198,3,0,0,7,8,3,15,28,4,49
3950,199,3,1,0,1,8,3,15,28,4,49
3959,200,2,0,0,2,8,3,15,28,4,7
3979,202,2,0,0,6,8,6,15,28,4,7
3999,204,2,0,0,2,8,3,15,28,4,7
4000,204,3,0,0,3,8,3,15,28,4,7
4001,204,4,0,0,4,8,50,15,28,4,145
4002,204,5,0,0,5,8,44,15,28,4,573
4003,204,6,0,0,6,8,6,15,28,4,373
4037,208,0,1,0,0,8,3,15,28,4,49
4054,209,7,0,0,1,8,3,15,28,4,573
4070,211,3,0,0,1,8,3,15,28,4,7
4075,211,8,1,0,6,8,3,15,28,4,3062
4080,212,3,1,0,3,8,3,15,28,4,7
4090,213,3,0,0,5,8,6,15,28,4,4107
4097,214,0,0,0,4,8,6,15,28,4,4587
4100,214,3,1,0,7,8,3,15,28,4,277
4117,216,0,0,0,0,8,3,15,28,4,7
4127,217,0,1,0,2,8,3,15,28,4,4395
4138,218,1,0,0,5,8,3,15,28,4,349
4139,218,2,0,0,6,8,33,15,28,4,349
4140,218,3,0,0,7,8,50,15,28,4,133
4141,218,4,0,0,0,8,50,15,28,4,7
4142,218,5,0,0,1,8,44,15,28,4,7
4143,218,6,0,0,2,8,44,15,28,4,7
4144,218,7,0,0,3,8,50,15,28,4,93
4145,218,8,0,0,4,8,9,15,28,4,405
4175,221,8,0,0,2,8,3,15,28,4,4107
4179,222,2,0,0,6,8,3,15,28,4,3062
4200,224,3,1,0,3,8,3,15,28,4,7
4206,224,9,0,0,1,8,3,15,28,4,4107
4236,227,9,0,0,7,8,3,15,28,4,4587
4276,231,9,0,0,7,8,3,15,28,4,49
4279,232,1,0,0,1,8,50,15,28,4,7
4299,234,2,0,0,6,8,3,15,28,4,7
4308,235,0,0,0,6,8,3,15,28,4,7
4316,235,9,1,0,7,8,3,15,28,4,7
4335,237,8,0,0,2,8,3,15,28,4,7
4354,239,7,0,0,5,8,3,15,28,4,85
4356,239,9,0,0,7,8,50,15,28,4,49
4357,240,0,0,0,0,8,50,15,28,4,4587
4358,240,1,0,0,1,8,45,15,28,4,4587
4359,240,2,0,0,2,8,48,15,28,4,7
4362,240,5,0,0,5,8,24,15,28,4,49
4380,242,3,1,0,7,8,3,15,28,4,7
4395,243,8,0,0,6,8,3,15,28,4,7
4419,246,2,0,0,6,8,3,15,28,4,7
4440,248,3,1,0,3,8,3,15,28,4,7
4539,258,2,0,0,6,8,3,15,28,4,7
4560,260,3,1,0,3,8,3,15,28,4,7
4659,270,2,0,0,6,8,3,15,28,4,7
4680,272,3,1,0,3,8,3,15,28,4,7
4779,282,2,0,0,6,8,3,15,28,4,7
4800,284,3,1,0,3,8,3,15,28,4,7
4895,293,8,0,0,2,8,3,15,28,4,4395
4910,295,3,1,0,1,8,3,15,28,4,7
5019,306,2,0,0,6,8,3,15,28,4,7
5035,307,7,1,0,5,8,3,15,28,4,3062
5046,308,9,0,0,1,8,3,15,28,4,4107
5119,316,2,0,0,2,8,3,15,28,4,7
5139,318,2,0,0,6,8,3,15,28,4,7
5152,319,4,1,0,2,8,3,15,28,4,7
5179,322,2,0,0,6,8,3,15,28,4,7
5259,330,2,0,0,6,8,3,15,28,4,7
5280,332,3,1,0,3,8,3,15,28,4,7
5379,342,2,0,0,6,8,3,15,28,4,7
5400,344,3,1,0,3,8,3,15,28,4,7
5460,350,3,1,0,7,8,3,15,28,4,7
5499,354,2,0,0,6,8,3,15,28,4,7
5514,355,7,1,0,5,8,3,15,28,4,7
5619,366,2,0,0,6,8,3,15,28,4,7
5730,377,3,1,0,5,8,3,15,28,4,7
5739,378,2,0,0,6,8,3,15,28,4,7
5757,380,0,1,0,0,8,3,15,28,4,49
5769,381,2,0,0,4,8,3,15,28,4,597
5850,389,3,0,0,5,8,3,15,28,4,2196
5880,392,3,1,0,3,8,3,15,28,4,7
5979,402,2,0,0,6,8,3,15,28,4,7
6000,404,3,1,0,3,8,3,15,28,4,7
6099,414,2,0,0,6,8,3,15,28,4,7
6120,416,3,1,0,3,8,3,15,28,4,7
6219,426,2,0,0,6,8,3,15,28,4,7
6240,428,3,1,0,3,8,3,15,28,4,7
6333,437,6,0,0,0,8,3,15,28,4,4587
6341,438,4,0,0,0,1,3,15,28,4,7
6349,439,2,0,0,0,2,3,15,28,4,7
6357,440,0,0,0,0,3,3,15,28,4,7
6360,440,3,1,0,3,8,3,15,28,4,7
6454,449,6,0,0,0,8,3,15,28,4,7
6459,450,2,0,0,6,8,3,15,28,4,7
6462,450,5,0,0,1,8,3,15,28,4,49
6474,451,7,1,0,5,8,3,15,28,4,7
6479,452,2,0,0,2,8,3,15,28,4,7
6512,455,5,0,0,3,8,3,15,28,4,4587
6579,462,2,0,0,6,8,3,15,28,4,7
6587,463,0,0,0,6,8,3,15,28,4,7
6600,464,3,1,0,3,8,3,15,28,4,7
6644,468,6,1,0,6,8,3,15,28,4,49
6658,470,1,0,0,5,8,50,15,28,4,7
6659,470,2,0,0,6,8,50,15,28,4,7
6660,470,3,0,0,7,8,50,15,28,4,4587
6661,470,4,0,0,0,8,6,15,28,4,7
6687,473,0,0,0,2,8,3,15,28,4,7
6689,473,2,0,0,4,8,18,15,28,4,7
6698,474,1,0,0,5,8,9,15,28,4,4587
6699,474,2,0,0,6,8,3,15,28,4,4587
6717,476,0,0,0,0,8,3,15,28,4,405
6720,476,3,1,0,3,8,3,15,28,4,7
6786,482,9,1,0,5,8,3,15,28,4,7
6797,484,0,1,0,0,8,6,15,28,4,7
6812,485,5,1,0,7,8,3,15,28,4,7
6819,486,2,0,0,6,8,3,15,28,4,7
6837,488,0,1,0,0,8,3,15,28,4,437
6903,494,6,0,0,2,8,3,15,28,4,7
6915,495,8,0,0,6,8,3,15,28,4,7
6918,496,1,1,0,1,8,6,15,28,4,7
6939,498,2,0,0,6,8,3,15,28,4,185
6955,499,8,0,0,6,8,3,15,28,4,7
6960,500,3,1,0,3,8,3,15,28,4,7
6963,500,6,0,0,6,8,3,15,28,4,7
6967,501,0,0,0,2,8,15,15,28,4,49
6976,501,9,1,0,3,8,3,15,28,4,7
6989,503,2,0,0,0,8,18,15,28,4,7
6997,504,0,0,0,0,1,18,15,28,4,1431
7002,504,5,0,0,5,8,3,15,28,4,839
7010,505,3,0,0,5,8,3,15,28,4,7
7011,505,4,0,0,6,8,18,15,28,4,57
7019,506,2,1,0,6,8,3,15,28,4,7
7045,508,8,0,0,0,8,3,15,28,4,1431
7049,509,2,0,0,4,8,3,15,28,4,1431
7053,509,6,1,0,0,8,3,15,28,4,7
7059,510,2,0,0,6,8,3,15,28,4,1692
7061,510,4,0,0,0,8,3,15,28,4,7
7080,512,3,1,0,3,8,3,15,28,4,7
7087,513,0,0,0,2,8,3,15,28,4,1143
7092,513,5,0,0,7,8,3,15,28,4,4587
7097,513,9,1,0,3,8,3,15,28,4,7
7101,514,4,0,0,0,8,15,15,28,4,49
7102,514,5,0,0,1,8,6,15,28,4,93
7107,515,0,0,0,6,8,3,15,28,4,7
7107,515,0,1,0,6,8,3,15,28,4,57
7108,515,1,0,0,7,8,48,15,28,4,49
7109,515,2,0,0,0,8,26,15,28,4,1191
7109,515,2,1,0,0,8,24,15,28,4,57
7110,515,3,0,0,1,8,24,15,28,4,437
7110,515,3,1,0,1,8,26,15,28,4,373
7111,515,4,0,0,2,8,36,15,28,4,7
7111,515,4,1,0,2,8,3,15,28,4,7
7135,517,8,0,0,2,8,3,15,28,4,3302
7137,518,0,0,0,4,8,50,15,28,4,185
7138,518,1,0,0,5,8,47,15,28,4,49
7138,518,1,1,0,5,8,3,15,28,4,7
7139,518,2,0,0,6,8,50,15,28,4,49
7140,518,3,0,0,7,8,6,15,28,4,4395
7140,518,3,1,0,7,8,44,15,28,4,7
7141,518,4,1,0,0,8,9,15,28,4,2196
7143,518,6,1,0,2,8,3,15,28,4,277
7148,519,1,0,0,7,8,3,15,28,4,349
7149,519,2,0,0,0,8,3,15,28,4,2385
7161,520,4,0,0,4,8,3,15,28,4,4587
7165,520,8,0,0,0,8,6,15,28,4,93
7179,522,2,0,0,6,8,3,15,28,4,4587
7195,523,8,0,0,6,8,3,15,28,4,7
7200,524,3,1,0,3,8,3,15,28,4,7
7211,525,4,0,0,6,8,3,15,28,4,7
7225,526,7,1,0,3,8,3,15,28,4,7
7231,527,4,0,0,2,8,3,15,28,4,7
7236,527,9,1,0,7,8,3,15,28,4,4107
7239,528,2,0,0,2,8,47,15,28,4,7
7239,528,2,1,0,2,8,3,15,28,4,201
7240,528,3,0,0,3,8,15,15,28,4,49
7241,528,4,0,0,4,8,33,15,28,4,7
7242,528,5,0,0,5,8,21,15,28,4,4395
7249,529,2,0,0,4,8,3,15,28,4,3062
7250,529,3,0,0,5,8,50,15,28,4,1908
7251,529,4,0,0,6,8,50,15,28,4,49
7252,529,5,0,0,7,8,44,15,28,4,85
7253,529,6,0,0,0,8,50,15,28,4,437
7254,529,7,0,0,1,8,24,15,28,4,2196
7267,531,0,1,0,6,8,3,15,28,4,49
7276,531,9,1,0,7,8,6,15,28,4,277
7281,532,4,1,0,4,8,3,15,28,4,4395
7299,534,2,0,0,6,8,3,15,28,4,4587
